metabolite,n_taxa_x,micro_r2,micro_f,micro_p,micro_q,n_taxa_y,geno_r2,geno_f,geno_p,geno_q,CHEMICAL_ID,BIOCHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,CAS,KEGG,total,group
metabolite_100009346,1.0,0.012135767195671776,11.289780196983209,0.0008114321791143059,0.0012321871114532208,,0.0,,1.0,,100009346,"phosphatidylcholine (14:0/14:0, 16:0/12:0)",Lipid,Phospholipid Metabolism,,,0.012135767195671776,microbiome
metabolite_100006296,1.0,0.012129983973551361,11.738654368070836,0.0006382142967109455,0.001013380808966704,,0.0,,1.0,,100006296,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingolipid Metabolism,,,0.012129983973551361,microbiome
metabolite_100001409,1.0,0.012033522654492756,11.400566175957652,0.0007644379105712608,0.001174823388674654,,0.0,,1.0,,100001409,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",20245-33-4,,0.012033522654492756,microbiome
metabolite_100000257,1.0,0.01202873975859442,11.481206031826185,0.0007321389916017197,0.001135951594855288,,0.0,,1.0,,100000257,glucuronate,Carbohydrate,Aminosugar Metabolism,207300-70-7,C00191,0.01202873975859442,microbiome
metabolite_100006430,1.0,0.011983910584324575,11.474286233006351,0.0007347431592255479,0.001135951594855288,,0.0,,1.0,,100006430,arabitol/xylitol,Carbohydrate,Pentose Metabolism,,C01904,0.011983910584324575,microbiome
metabolite_100005371,1.0,0.011963193334371347,11.09096849465111,0.0009021430557456628,0.0013437338667050115,,0.0,,1.0,,100005371,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,Lipid,Lysolipid,,,0.011963193334371347,microbiome
metabolite_100009335,1.0,0.011953563399682121,9.642249267481064,0.001968816493420211,0.0026438392911642835,,0.0,,1.0,,100009335,dihomo-linolenoyl-choline,Lipid,Phospholipid Metabolism,,,0.011953563399682121,microbiome
metabolite_100008998,1.0,0.011877757381438925,11.575774600533045,0.0006956673872637631,0.0010898789067132289,,0.0,,1.0,,100008998,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,,,0.011877757381438925,microbiome
metabolite_100002171,1.0,0.011833496492889561,9.85559374769687,0.001753580565041415,0.0023820314033799568,,0.0,,1.0,,100002171,1-margaroyl-GPE (17:0)*,Lipid,Lysolipid,,,0.011833496492889561,microbiome
metabolite_100001232,2.0,0.011758343257457948,5.71115852592538,0.0034222766484264837,0.004167020789534838,,0.0,,1.0,,100001232,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,2430-94-6,,0.011758343257457948,microbiome
metabolite_100000626,2.0,0.011713968168388433,5.647864740021058,0.003644065371086042,0.004406631366407649,,0.0,,1.0,,100000626,sphingosine 1-phosphate,Lipid,Sphingolipid Metabolism,26993-30-6,C06124,0.011713968168388433,microbiome
metabolite_100001337,2.0,0.011585269919771712,5.602667436169615,0.0038101482967020338,0.0045813368360683735,,0.0,,1.0,,100001337,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Polyunsaturated Fatty Acid (n3 and n6),,C06426,0.011585269919771712,microbiome
metabolite_444,3.0,0.011554964473875606,3.6862600682252338,0.011723476502876555,0.012637692560440323,,0.0,,1.0,,444,ornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,3184-13-2,C00077,0.011554964473875606,microbiome
metabolite_100009345,1.0,0.011525985196827015,10.436042421625299,0.00128088016408253,0.0017988456487613219,,0.0,,1.0,,100009345,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,Lipid,Phospholipid Metabolism,,,0.011525985196827015,microbiome
metabolite_209,2.0,0.011401645019476714,5.484008929863134,0.004285037102117915,0.0050687099949549164,,0.0,,1.0,,209,adenosine 5'-monophosphate (AMP),Nucleotide,"Purine Metabolism, Adenine containing",149022-20-8,C00020,0.011401645019476714,microbiome
metabolite_254,2.0,0.011396215993073056,5.48713134671228,0.004271690510942455,0.0050687099949549164,,0.0,,1.0,,254,3-hydroxybutyrate (BHBA),Lipid,Ketone Bodies,625-72-9,C01089,0.011396215993073056,microbiome
metabolite_100015587,1.0,0.011288212570554679,10.857653657096222,0.0010202393805912255,0.0014799768792527037,,0.0,,1.0,,100015587,1-stearyl-2-docosapentaenoyl-GPC (O-18:0/22:5n3)*,Lipid,Phospholipid Metabolism,,,0.011288212570554679,microbiome
metabolite_100015846,1.0,0.011248628928766324,10.318576273970155,0.0013633878170123367,0.0018958351301650834,,0.0,,1.0,,100015846,nervonoylcarnitine (C24:1)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.011248628928766324,microbiome
metabolite_100003008,1.0,0.011190893046696515,8.748463443819157,0.003193103101252391,0.003963270574617844,,0.0,,1.0,,100003008,2-stearoyl-GPI (18:0)*,Lipid,Lysolipid,,,0.011190893046696515,microbiome
metabolite_1083,3.0,0.011074699663006005,3.561193642872532,0.01390598745387965,0.0148092464576815,,0.0,,1.0,,1083,N-acetylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",65-82-7,C02712,0.011074699663006005,microbiome
metabolite_181,1.0,0.011057152016148208,10.56583671802906,0.0011926777121666022,0.0017021007835576003,,0.0,,1.0,,181,laurate (12:0),Lipid,Medium Chain Fatty Acid,143-07-7,C02679,0.011057152016148208,microbiome
metabolite_344,1.0,0.011009326163702315,10.63094603870448,0.0011514423498754454,0.001649932635492254,,0.0,,1.0,,344,guanidinoacetate,Amino Acid,Creatine Metabolism,352-97-6,C00581,0.011009326163702315,microbiome
metabolite_100005367,1.0,0.01096526158995581,8.725336468128608,0.0032316885377481103,0.003990088299671485,,0.0,,1.0,,100005367,N-acetylalliin,Xenobiotics,Food Component/Plant,,,0.01096526158995581,microbiome
metabolite_100010941,2.0,0.010870892593048742,5.203939105889451,0.005653105060666096,0.006501531921320714,,0.0,,1.0,,100010941,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,,,,,0.010870892593048742,microbiome
metabolite_100001051,1.0,0.010762134424756264,10.280861039908412,0.0013893070373218472,0.0019167543274205524,,0.0,,1.0,,100001051,1-methylhistidine,Amino Acid,Histidine Metabolism,332-80-9,C01152,0.010762134424756264,microbiome
metabolite_100009140,1.0,0.01074863791350178,10.398213110897695,0.001304087419284381,0.0018272728080172018,,0.0,,1.0,,100009140,1-myristoyl-2-docosahexaenoyl-GPC (14:0/22:6)*,Lipid,Phospholipid Metabolism,,,0.01074863791350178,microbiome
metabolite_100001314,1.0,0.010614513490348143,10.191970625528642,0.0014568896526983579,0.0020060687600631684,,0.0,,1.0,,100001314,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,5652-48-2,,0.010614513490348143,microbiome
metabolite_100001132,2.0,0.010494903128802635,4.263698156905838,0.01438965224785404,0.01527816993183298,,0.0,,1.0,,100001132,pyroglutamylvaline,Peptide,Dipeptide,21282-10-0,,0.010494903128802635,microbiome
metabolite_100020361,1.0,0.010418963265943382,8.928304526407805,0.00288880686091046,0.003643307400611582,,0.0,,1.0,,100020361,3-amino-2-piperidone,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1892-22-4,,0.010418963265943382,microbiome
metabolite_100006121,1.0,0.010371136776164858,7.87034817631235,0.005155160930610924,0.005977612592237996,,0.0,,1.0,,100006121,1-dihomo-linolenylglycerol (20:3),Lipid,Monoacylglycerol,,,0.010371136776164858,microbiome
metabolite_893,2.0,0.010266988362486074,4.927409124317467,0.007431502025107655,0.008303025241998252,,0.0,,1.0,,893,arachidate (20:0),Lipid,Long Chain Fatty Acid,506-30-9,C06425,0.010266988362486074,microbiome
metabolite_100006115,1.0,0.010264475035410836,9.831638946088747,0.0017681855991045201,0.002397251629555167,,0.0,,1.0,,100006115,arabonate/xylonate,Carbohydrate,Pentose Metabolism,,,0.010264475035410836,microbiome
metabolite_100001271,1.0,0.010174175318282797,9.826488016117386,0.0017726459878360011,0.0023986860296053374,,0.0,,1.0,,100001271,1-stearoyl-GPC (18:0),Lipid,Lysolipid,19420-57-6,,0.010174175318282797,microbiome
metabolite_100001635,1.0,0.0101511487374768,9.045131663318951,0.002708718185496603,0.0034595042043027266,,0.0,,1.0,,100001635,ectoine,Xenobiotics,Chemical,96702-03-3,C06231,0.0101511487374768,microbiome
metabolite_100002458,1.0,0.009940695305261538,9.106737949048538,0.002617863513750362,0.0033617372990783333,,0.0,,1.0,,100002458,3-methylglutaconate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",5746-90-7,,0.009940695305261538,microbiome
metabolite_1102,1.0,0.009928178762361073,9.536376857188817,0.002072832479801048,0.0027624705071072567,,0.0,,1.0,,1102,gamma-glutamyltyrosine,Peptide,Gamma-glutamyl Amino Acid,7432-23-7,,0.009928178762361073,microbiome
metabolite_1111,1.0,0.009738213502290205,9.509457584968011,0.002102168448515391,0.0027962806720817934,,0.0,,1.0,,1111,vanillylmandelate (VMA),Amino Acid,Phenylalanine and Tyrosine Metabolism,55-10-7,C05584,0.009738213502290205,microbiome
metabolite_100015965,1.0,0.00969113410113287,8.15171406035666,0.004408923355708064,0.005189133498788289,,0.0,,1.0,,100015965,ethyl alpha-glucopyranoside,Xenobiotics,Food Component/Plant,34625-23-5,,0.00969113410113287,microbiome
metabolite_100009025,1.0,0.009662893870705402,9.142474315880952,0.002565461193861944,0.003312546047019543,,0.0,,1.0,,100009025,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingolipid Metabolism,,,0.009662893870705402,microbiome
metabolite_1648,1.0,0.009657425353289617,7.7427709631158335,0.005520810984591776,0.006370166520682819,,0.0,,1.0,,1648,taurocholate,Lipid,Primary Bile Acid Metabolism,145-42-6,C05122,0.009657425353289617,microbiome
metabolite_100009271,1.0,0.009650290047381493,9.296086637560029,0.0023597902529116687,0.003092290201306183,,0.0,,1.0,,100009271,(S)-3-hydroxybutyrylcarnitine,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.009650290047381493,microbiome
metabolite_180,3.0,0.009643042577625494,3.083363151735861,0.026623036883454423,0.027480587119817525,,0.0,,1.0,,180,linoleate (18:2n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),60-33-3,C01595,0.009643042577625494,microbiome
metabolite_100000463,1.0,0.009612520812661507,9.123469100514164,0.0025917663602895704,0.0033342979635112174,,0.0,,1.0,,100000463,indolelactate,Amino Acid,Tryptophan Metabolism,832-97-3,C02043,0.009612520812661507,microbiome
metabolite_100009332,1.0,0.009606295684800203,9.010809188604393,0.002755672022783481,0.0035131080941453057,,0.0,,1.0,,100009332,arachidonoylcholine,Lipid,Phospholipid Metabolism,,,0.009606295684800203,microbiome
metabolite_100003000,1.0,0.009594754752900392,9.24207144317297,0.0024297214129193915,0.003178021514115345,,0.0,,1.0,,100003000,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,,,0.009594754752900392,microbiome
metabolite_100001778,2.0,0.00958858891201042,4.598674532840469,0.01029027169797813,0.011178184201963917,,0.0,,1.0,,100001778,1-linoleoyl-GPI (18:2)*,Lipid,Lysolipid,,,0.00958858891201042,microbiome
metabolite_100005834,1.0,0.009588039066537046,8.99351849953205,0.0027816111294700564,0.0035333979212187204,,0.0,,1.0,,100005834,9-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",25498-28-6,,0.009588039066537046,microbiome
metabolite_1002,1.0,0.009574507045274294,9.154710007337473,0.0025478098020656355,0.0033018491001034433,,0.0,,1.0,,1002,allantoin,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",97-59-6,C02350,0.009574507045274294,microbiome
metabolite_100000406,1.0,0.009423797366722941,8.933129731795946,0.0028733796347224345,0.0036303452374181295,,0.0,,1.0,,100000406,ribitol,Carbohydrate,Pentose Metabolism,488-81-3,C00474,0.009423797366722941,microbiome
metabolite_100000792,1.0,0.009290788016397489,8.871508770887994,0.0029704890842269034,0.0037396335792499406,,0.0,,1.0,,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,Steroid,651-48-9,C04555,0.009290788016397489,microbiome
metabolite_100001550,1.0,0.009235361543462828,8.202874671534639,0.004281858575422498,0.0050687099949549164,,0.0,,1.0,,100001550,homostachydrine*,Xenobiotics,Food Component/Plant,1195-94-4,C08283,0.009235361543462828,microbiome
metabolite_330,1.0,0.009234440537933875,8.686715539473573,0.003285278058587179,0.004031228588439929,,0.0,,1.0,,330,fumarate,Energy,TCA Cycle,100-17-8,C00122,0.009234440537933875,microbiome
metabolite_100000802,1.0,0.009185737341830258,8.825894296234424,0.0030444701853505384,0.003804140302449838,,0.0,,1.0,,100000802,acetylcarnitine (C2),Lipid,Fatty Acid Metabolism(Acyl Carnitine),5080-50-2,C02571,0.009185737341830258,microbiome
metabolite_100001668,1.0,0.009169461992974859,8.763840207038138,0.003149218045099302,0.003922612582676692,,0.0,,1.0,,100001668,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,29605-99-0,C05131,0.009169461992974859,microbiome
metabolite_100009130,1.0,0.009165443187642563,8.861716129491429,0.002985380806066354,0.003751681761634188,,0.0,,1.0,,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,Phospholipid Metabolism,,,0.009165443187642563,microbiome
metabolite_407,1.0,0.009080988719053051,8.69683414716321,0.0032658250870392564,0.004018161756304844,,0.0,,1.0,,407,lysine,Amino Acid,Lysine Metabolism,56-87-1,C00047,0.009080988719053051,microbiome
metabolite_100001272,1.0,0.009060714094655142,8.722957469996519,0.003219376422719125,0.003983578690259492,,0.0,,1.0,,100001272,1-oleoyl-GPC (18:1),Lipid,Lysolipid,19420-56-5,,0.009060714094655142,microbiome
metabolite_100001566,1.0,0.009031609860878698,8.722024559882747,0.0032207657495715034,0.003983578690259492,,0.0,,1.0,,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,Lysolipid,,,0.009031609860878698,microbiome
metabolite_100003119,1.0,0.009030617646567873,7.764201772413299,0.005447623513765883,0.006296023897057291,,0.0,,1.0,,100003119,N-oleoyltaurine,Lipid,Endocannabinoid,52514-04-2,,0.009030617646567873,microbiome
metabolite_512,1.0,0.009011431634548539,8.684174051763849,0.003287881472841077,0.004031228588439929,,0.0,,1.0,,512,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",107-35-7,C00245,0.009011431634548539,microbiome
metabolite_100016069,1.0,0.008885051627569474,8.408891865011407,0.003821029871784686,0.0045813368360683735,,0.0,,1.0,,100016069,5-dodecenoylcarnitine (C12:1),Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.008885051627569474,microbiome
metabolite_100008915,1.0,0.008834035888468872,8.458220279659999,0.003718682259402694,0.004489162659039211,,0.0,,1.0,,100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phospholipid Metabolism,59403-54-2,,0.008834035888468872,microbiome
metabolite_100005350,3.0,0.008658552841746436,2.7745572701306775,0.04034938458171776,0.04104807522382543,,0.0,,1.0,,100005350,1-linolenoyl-GPC (18:3)*,Lipid,Lysolipid,,,0.008658552841746436,microbiome
metabolite_100009232,1.0,0.008634254235628025,8.308818996401937,0.004033852060293344,0.004803827200180418,,0.0,,1.0,,100009232,thioproline,Amino Acid,Tryptophan Metabolism,34592-47-4,,0.008634254235628025,microbiome
metabolite_800,1.0,0.008495438931136023,8.191227692801224,0.004301196555889638,0.0050708086486658775,,0.0,,1.0,,800,cysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",52-90-4;56-89-3,C00097,0.008495438931136023,microbiome
metabolite_35,2.0,0.008395420007576537,3.7591259243603576,0.023675799790078035,0.024546233605889728,,0.0,,1.0,,35,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism,2906-39-0,C04322,0.008395420007576537,microbiome
metabolite_267,1.0,0.008361551915920695,7.926133578373493,0.004974435539166594,0.005787090850020543,,0.0,,1.0,,267,choline phosphate,Lipid,Phospholipid Metabolism,72556-74-2,C00588,0.008361551915920695,microbiome
metabolite_100001556,1.0,0.008355115845886552,7.953683303922712,0.004899482062692885,0.0057093138085925355,,0.0,,1.0,,100001556,2-oleoyl-GPC (18:1)*,Lipid,Lysolipid,,,0.008355115845886552,microbiome
metabolite_100008994,3.0,0.008273562966452985,2.6473805846510357,0.04783696273088592,0.04845554414550944,,0.0,,1.0,,100008994,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Lipid,Phospholipid Metabolism,,,0.008273562966452985,microbiome
metabolite_100015586,2.0,0.008260528230182529,3.9481038040354366,0.01960928686123433,0.02045051366445296,,0.0,,1.0,,100015586,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,Lipid,Phospholipid Metabolism,,,0.008260528230182529,microbiome
metabolite_100022120,1.0,0.008103498318462687,7.646840585910523,0.0057990494890031415,0.0066547232087993576,,0.0,,1.0,,100022120,oxindolylalanine,Xenobiotics,Chemical,,,0.008103498318462687,microbiome
metabolite_1026,1.0,0.008007330689312808,7.7087271356626506,0.005602942028934363,0.006454369494115565,,0.0,,1.0,,1026,phosphoethanolamine,Lipid,Phospholipid Metabolism,1071-23-4,C00346,0.008007330689312808,microbiome
metabolite_100008930,2.0,0.008004522023430272,3.885277140721738,0.02086492851897733,0.021727879772347147,,0.0,,1.0,,100008930,oleate/vaccenate (18:1),Lipid,Long Chain Fatty Acid,,,0.008004522023430272,microbiome
metabolite_888,1.0,0.007916072178022482,7.644108460858347,0.005805184075761142,0.0066547232087993576,,0.0,,1.0,,888,caprate (10:0),Lipid,Medium Chain Fatty Acid,334-48-5,C01571,0.007916072178022482,microbiome
metabolite_100015836,1.0,0.00782062072110512,7.456622619533198,0.006437866659422098,0.007296938898541124,,0.0,,1.0,,100015836,ximenoylcarnitine (C26:1)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),,,0.00782062072110512,microbiome
metabolite_100006379,1.0,0.007810918655345445,7.494533753396387,0.006304050018170037,0.00717234716076302,,0.0,,1.0,,100006379,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism,180509-18-6,,0.007810918655345445,microbiome
metabolite_100019794,1.0,0.00780195761250968,7.509457992900266,0.0062520764725189455,0.007132223160397826,,0.0,,1.0,,100019794,hydroxy-CMPF*,Lipid,"Fatty Acid, Dicarboxylate",,,0.00780195761250968,microbiome
metabolite_100010966,1.0,0.007750045552506135,7.4903441935574095,0.00631776962671466,0.00717234716076302,,0.0,,1.0,,100010966,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,,,,,0.007750045552506135,microbiome
metabolite_100001263,1.0,0.007743368937602635,7.491644749342141,0.006313124493296577,0.00717234716076302,,0.0,,1.0,,100001263,1-palmitoyl-GPC (16:0),Lipid,Lysolipid,17364-16-8,,0.007743368937602635,microbiome
metabolite_100015760,1.0,0.007719461333412281,7.374980218707851,0.006734049430925354,0.0075960077580838,,0.0,,1.0,,100015760,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),,,0.007719461333412281,microbiome
metabolite_100020893,1.0,0.0076335160201465024,7.353776485873528,0.006812279806801832,0.007671976459736888,,0.0,,1.0,,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",,,0.0076335160201465024,microbiome
metabolite_1084,1.0,0.007618199172439555,7.346584350846505,0.006839247699858073,0.0076900632031897,,0.0,,1.0,,1084,N-acetylvaline,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",96-81-1,,0.007618199172439555,microbiome
metabolite_100003001,1.0,0.007568302968249063,7.206587945937576,0.007390778639623306,0.008270633239578462,,0.0,,1.0,,100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,,,0.007568302968249063,microbiome
metabolite_100000787,2.0,0.007513808279801859,3.5657964103790487,0.028656746720713295,0.02945044670277387,,0.0,,1.0,,100000787,N-acetylaspartate (NAA),Amino Acid,Alanine and Aspartate Metabolism,997-55-7;997-55-7,C01042,0.007513808279801859,microbiome
metabolite_100000961,1.0,0.007512625752650548,7.122892458561739,0.007741573329229534,0.008635774046055098,,0.0,,1.0,,100000961,homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,156-86-5,C01924,0.007512625752650548,microbiome
metabolite_100000827,2.0,0.0074828912472932885,3.517086744478539,0.03007999909804253,0.030868121345152814,,0.0,,1.0,,100000827,1-palmitoylglycerol (16:0),Lipid,Monoacylglycerol,542-44-9,,0.0074828912472932885,microbiome
metabolite_100001433,1.0,0.0074705180656498005,6.096664878289838,0.013748998954492202,0.014664212198059006,,0.0,,1.0,,100001433,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol,35474-99-8,C13857,0.0074705180656498005,microbiome
metabolite_100001198,1.0,0.007405971343476092,7.110551228970767,0.007792977562221169,0.008665692715088208,,0.0,,1.0,,100001198,myristoleate (14:1n5),Lipid,Long Chain Fatty Acid,544-64-9,C08322,0.007405971343476092,microbiome
metabolite_878,1.0,0.007397930716806944,7.095320733600912,0.007859110924975673,0.00872546960961866,,0.0,,1.0,,878,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",57-48-7,C00095,0.007397930716806944,microbiome
metabolite_194,1.0,0.0073778447407241154,7.068480500111312,0.007976950489961903,0.008842374363872864,,0.0,,1.0,,194,N-formylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",4289-98-9,C03145,0.0073778447407241154,microbiome
metabolite_100001856,1.0,0.007346723230640229,6.9792345108063705,0.008382623503604846,0.009233983703189712,,0.0,,1.0,,100001856,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phospholipid Metabolism,,,0.007346723230640229,microbiome
metabolite_100002953,1.0,0.007260868629108241,6.875135970450443,0.008881633379924203,0.009722906106904601,,0.0,,1.0,,100002953,16-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",506-13-8,C18218,0.007260868629108241,microbiome
metabolite_100000963,1.0,0.007085817537883399,5.8875173423930995,0.01546191999989166,0.01631834371246051,,0.0,,1.0,,100000963,homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1190-49-4,C02427,0.007085817537883399,microbiome
metabolite_132,1.0,0.007034150540341622,6.127642980578311,0.013498967101163361,0.01448519300809767,,0.0,,1.0,,132,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",80731-10-8,C00597,0.007034150540341622,microbiome
metabolite_100009123,1.0,0.006966891991958546,6.671997369395737,0.009942281529177794,0.010850322721471123,,0.0,,1.0,,100009123,1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*,Lipid,Phospholipid Metabolism,,,0.006966891991958546,microbiome
metabolite_1489,1.0,0.006870960176154739,6.600246035715798,0.010347479698608138,0.01122303567310575,,0.0,,1.0,,1489,palmitoyl ethanolamide,Lipid,Endocannabinoid,544-31-0,C16512,0.006870960176154739,microbiome
metabolite_100015624,1.0,0.006830297192223167,6.4715120081809285,0.011120641446286736,0.012024619968760964,,0.0,,1.0,,100015624,N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Sphingolipid Metabolism,,,0.006830297192223167,microbiome
metabolite_100001757,1.0,0.0067959999230761126,6.349841450624658,0.011906031662030928,0.012795354148981409,,0.0,,1.0,,100001757,thymol sulfate,Xenobiotics,Food Component/Plant,89-83-8,C09908,0.0067959999230761126,microbiome
metabolite_815,1.0,0.006754726085067553,6.41982558766229,0.011446102296912598,0.012357583643680524,,0.0,,1.0,,815,tyrosine,Amino Acid,Phenylalanine and Tyrosine Metabolism,60-18-4,C00082,0.006754726085067553,microbiome
metabolite_100003594,1.0,0.006660958943516704,6.122235474569419,0.013529964677403526,0.014496390725789492,,0.0,,1.0,,100003594,phenylalanyltryptophan,Peptide,Dipeptide,24587-41-5,,0.006660958943516704,microbiome
metabolite_1254,1.0,0.00663622556889254,6.353211863026781,0.011879548617729668,0.012786384390075444,,0.0,,1.0,,1254,glycerol,Lipid,Glycerolipid Metabolism,56-81-5,C00116,0.00663622556889254,microbiome
metabolite_100004552,1.0,0.006553697992422336,5.983417590980893,0.014630033237395574,0.01548674689544126,,0.0,,1.0,,100004552,1-eicosapentaenoyl-GPE (20:5)*,Lipid,Lysolipid,,,0.006553697992422336,microbiome
metabolite_100001740,1.0,0.006534171790921861,6.110170497468736,0.0136188654063716,0.014547424411351482,,0.0,,1.0,,100001740,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",,C00794,0.006534171790921861,microbiome
metabolite_100000924,1.0,0.006131744521723603,5.848756889610787,0.01577559541027199,0.01662450637405344,,0.0,,1.0,,100000924,1-oleoylglycerol (18:1),Lipid,Monoacylglycerol,111-03-5,,0.006131744521723603,microbiome
metabolite_100001278,1.0,0.006091341482080126,5.767081598005895,0.016522213192463428,0.017359404322931024,,0.0,,1.0,,100001278,10-heptadecenoate (17:1n7),Lipid,Long Chain Fatty Acid,29743-97-3,,0.006091341482080126,microbiome
metabolite_100020541,1.0,0.006040359436572329,5.742828415372298,0.016749609988955125,0.017546025322753882,,0.0,,1.0,,100020541,11beta-hydroxyandrosterone glucuronide,Lipid,Androgenic Steroids,,,0.006040359436572329,microbiome
metabolite_100001570,1.0,0.0060101629450955985,5.780457265574637,0.016394700760034804,0.01725114035197692,,0.0,,1.0,,100001570,1-linoleoyl-GPE (18:2)*,Lipid,Lysolipid,,,0.0060101629450955985,microbiome
metabolite_100001178,1.0,0.005986821013505228,5.679574813577136,0.01736068184771069,0.018159170181952573,,0.0,,1.0,,100001178,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),Lipid,"Fatty Acid, Dicarboxylate",86879-39-2,,0.005986821013505228,microbiome
metabolite_100009333,1.0,0.005469460858124386,4.603115297193533,0.03220099946000677,0.03299666369084996,,0.0,,1.0,,100009333,docosahexaenoylcholine,Lipid,Phospholipid Metabolism,,,0.005469460858124386,microbiome
metabolite_100001392,1.0,0.005344664644730823,5.093967631908436,0.02423615673299634,0.025090294415216475,,0.0,,1.0,,100001392,laurylcarnitine (C12),Lipid,Fatty Acid Metabolism(Acyl Carnitine),25518-54-1,,0.005344664644730823,microbiome
metabolite_100001882,1.0,0.0050798238081339875,4.830049121014109,0.028209539876324557,0.02907562224094856,,0.0,,1.0,,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Sphingolipid Metabolism,,,0.0050798238081339875,microbiome
metabolite_100020234,1.0,0.0049786302368327595,3.8927549115631424,0.04884841278067968,0.04933829657647446,,0.0,,1.0,,100020234,pyroglutamylleucine*,Peptide,Modified Peptides,,,0.0049786302368327595,microbiome
metabolite_100006051,1.0,0.004661074596161163,4.420659442200422,0.03577062115311764,0.036548243352098456,,0.0,,1.0,,100006051,myristoleoylcarnitine (C14:1)*,Lipid,Fatty Acid Metabolism(Acyl Carnitine),889848-55-9,,0.004661074596161163,microbiome
metabolite_100001662,1.0,0.004584087616945731,4.333491552509918,0.037639308337997814,0.03834640517093708,,0.0,,1.0,,100001662,deoxycarnitine,Lipid,Carnitine Metabolism,6249-56-5,C01181,0.004584087616945731,microbiome
metabolite_100009037,1.0,0.004282142151011414,4.085529863096867,0.043531912181047905,0.04415827062969608,,0.0,,1.0,,100009037,1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*,Lipid,Phospholipid Metabolism,,,0.004282142151011414,microbiome
metabolite_100000808,1.0,0.004247175226384292,3.864353340879511,0.04962724676743446,0.05005323171822789,,0.0,,1.0,,100000808,cysteine s-sulfate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1637-71-4,C05824,0.004247175226384292,microbiome
